,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AC012456.2,0.7264613740153896,0.9748471900531729,3.890299304190667,0.2505841103287499,0.8021356679579135,
AF015720.1,0.23888016734983084,0.4139508275472809,5.2178404628649915,0.07933374553962319,0.9367671658199781,
RPS2P16,0.5449515937274331,1.5887039457242502,5.202109447236394,0.3053961016849126,0.7600644904737035,
AL160175.1,0.5221952590541588,1.5712642757870323,5.202262334728358,0.30203480230088736,0.7626255327191884,
AL807757.1,0.19110413387986466,0.30708579475854986,5.220000330354464,0.0588286925908484,0.9530885546483987,
AL390774.2,0.5449515937274331,1.5887039457242502,5.202109447236394,0.3053961016849126,0.7600644904737035,
AC025181.1,0.17186471590967203,0.41395082754727697,5.217840462864988,0.07933374553962248,0.9367671658199787,
SSBL4P,0.31927171318586006,0.946292352291155,3.6780819877728286,0.25727875437169334,0.7969635921182573,
LINC01293,0.5689810553229396,1.6569074490748312,3.180681211348156,0.5209284863768344,0.6024165902847314,
RPL31P2,0.563218821866154,1.6734597772205049,3.187303388458709,0.5250393744380084,0.5995558194289207,
FBXW11P1,0.4820223423489186,1.45971617568763,2.1300010054226513,0.6853124350511665,0.4931467865715654,
AL596087.3,0.3822082677597293,0.7345459259134685,5.21223052196923,0.1409273674326956,0.8879273218185852,
FAM204CP,0.047776033469966166,-0.013509303607639776,5.22750884104178,-0.0025842717857455662,0.9979380517363421,
MTCO1P53,0.7788281256058929,-0.12615368001657748,1.7868264314351991,-0.07060208971458376,0.9437144472137047,
DPP4-DT,0.38512001998752154,-0.9614453186067404,1.5818519662416015,-0.6077972775740101,0.5433219351317228,
AL139241.1,0.39861869130565697,0.10532322418425707,4.23121803437165,0.024891939703574728,0.9801411564285062,
RPS3P1,0.4302383113712112,1.215134692968643,5.2058205304275145,0.23341847569778845,0.8154364678365998,
HNRNPA1P68,0.09555206693993233,0.09335572918109118,5.224821893636884,0.017867734265695382,0.985744369229347,
SNX18P13,0.48993099245351385,0.4418710309525367,2.166435692054281,0.20396221894476868,0.8383830231700654,
DDX3P2,0.286656200819797,0.5208158603360118,5.215832464847827,0.09985287369677943,0.9204611306265028,
RPL23AP11,0.18355002342545035,0.30708579475854986,5.220000330354464,0.0588286925908484,0.9530885546483987,
RPL12P15,0.6538393031894381,1.8496069343592834,2.8182619897470773,0.6562934677784428,0.5116353196935363,
AC092431.1,0.3901226279900969,0.20040520398845338,1.6927806870947946,0.1183881677740519,0.9057601005948202,
AC007238.1,0.7178826754091073,0.08604074235493764,1.1543308580289728,0.07453733195857967,0.9405828371633607,
GCNT1P3,0.19110413387986466,0.30708579475854986,5.220000330354464,0.0588286925908484,0.9530885546483987,
AC096637.2,0.5963174616523371,1.7764909089988115,2.2420170163802116,0.7923628126012162,0.42814915626495653,
NPM1P9,0.5835009615288924,0.5460575618728499,1.8057073937703558,0.30240644954810203,0.7623422387460098,
ECE1-AS1,0.7758909994802121,1.090141944061327,3.0669795644801114,0.3554448020086885,0.7222563900625472,
AC022537.1,0.1433281004098985,0.20022076196981886,5.222323414106789,0.038339403000008196,0.969417074816396,
TCF7L1-IT1,0.6600144899794284,0.5578337929095966,5.021953222333855,0.11107904996581273,0.9115536616258807,
HMGB1P7,0.047776033469966166,-0.013509303607639776,5.22750884104178,-0.0025842717857455662,0.9979380517363421,
AC002429.1,0.31450540852974324,0.6276808931247408,5.213965766333751,0.12038454436690722,0.9041785341660676,
TRBV26OR9-2,0.5032704975794967,-3.509640462308924,1.7301494002761506,-2.028518728931009,0.042507333784452116,
EEF1B2P1,0.4159309023443729,1.215134692968643,5.2058205304275145,0.23341847569778845,0.8154364678365998,
AC007099.1,0.1433281004098985,0.20022076196981886,5.222323414106789,0.038339403000008196,0.969417074816396,
AC116609.2,0.4481882830172241,1.3566043859178736,2.6680823303512047,0.5084567183274668,0.6111330850410415,
SPRY4-AS1,0.6907044932391831,-0.19758610622341363,1.5483700039859132,-0.12760910229129654,0.8984583274430432,
FARP1-AS1,0.5370626179487542,0.4190325860089407,1.883659672413878,0.22245663170776359,0.8239584303066709,
AF127577.2,0.19959143843123683,0.4139508275472809,5.2178404628649915,0.07933374553962319,0.9367671658199781,
TRIM31-AS1,0.47178732989746947,-0.5594644305940182,1.7651322067155846,-0.3169532732253662,0.7512790581260469,
RPS3AP3,0.16259757245459613,0.4139607665443666,4.35563721131722,0.0950402309606446,0.9242828718437769,
AL122008.1,0.09555206693993233,0.09335572918109118,5.224821893636884,0.017867734265695382,0.985744369229347,
AC004888.1,0.5147224861359398,1.5881717873038048,3.0970142682704727,0.5128073847043395,0.608086063584744,
AL050341.1,0.5784202181705609,1.6850616293613123,5.201296965521573,0.3239695100147658,0.7459611178644767,
EZH2P1,0.047776033469966166,-0.013509303607639776,5.22750884104178,-0.0025842717857455662,0.9979380517363421,
RPS3P2,0.32124956396958726,0.7345578710887715,4.28617891860193,0.17137825672670948,0.863926350461584,
TBL1XR1-AS1,0.36027635130658475,0.7345459259134705,5.21223052196923,0.140927367432696,0.887927321818585,
RPL34P6,0.5747474837120768,1.6694120138740898,3.9761411399621522,0.4198573328033271,0.6745896788218151,
ACTG1P10,0.6732973513305133,0.8570666941764654,2.236170644075009,0.3832742802734497,0.7015164072733717,
LINC01160,0.5991634539368815,-0.3420749145459343,1.35210438488907,-0.25299445691391576,0.800272496636436,
WBP1P1,0.7165279404362512,0.03160852648164874,1.1947748180669544,0.026455634989686748,0.9788939193507054,
AC006028.1,0.5784202181705609,1.6850616293613123,5.201296965521573,0.3239695100147658,0.7459611178644767,
AC069271.1,0.44869296968917877,-0.724387087806036,2.168583745556931,-0.3340369442914922,0.738351680730444,
Z97353.1,0.6256746902673942,-0.8918065780605369,1.037246660115019,-0.8597825496605076,0.389908920274159,
NDUFAF4P4,0.3489936534581171,0.9506938345496162,5.20908568083055,0.18250685298730487,0.8551849767721196,
AL357874.2,0.6272549739276165,0.754707845662007,2.9566829350870276,0.25525491310071524,0.7985262208191113,
ARL4AP4,0.5040258481677464,0.390122942432127,1.6436977130225112,0.2373447011219295,0.8123893861544712,
AC023481.1,0.3489936534581171,0.9506938345496162,5.20908568083055,0.18250685298730487,0.8551849767721196,
WASF5P,0.5085677930956118,1.5890327813341252,2.4581908209872765,0.6464236900436909,0.5180050023207472,
GORAB-AS1,0.5494275763420134,1.6855879645391838,2.253908596762438,0.7478510738902181,0.45454999146130703,
AC005392.2,0.6133642074890862,1.8224036083369628,2.537133897085401,0.7182922471811585,0.4725771094605796,
AL358472.1,0.39875460671185153,1.0546240422956121,4.4250804979367055,0.2383287813153579,0.811626100119784,
AL022314.1,0.3749307482257003,1.2065376043370888,2.9880305430134197,0.40379025146118463,0.6863669657405211,
AC074389.2,0.6441026594165086,-3.4768387119448754,1.5935147015384639,-2.1818679856471674,0.029119277212346296,
SNRPGP13,0.047776033469966166,-0.013509303607639776,5.22750884104178,-0.0025842717857455662,0.9979380517363421,
AC105450.1,0.41410499674592033,1.3487866623736757,2.166637589702262,0.6225252754702854,0.5335965291723476,
RPL7L1P2,0.4302383113712112,1.215134692968643,5.2058205304275145,0.23341847569778845,0.8154364678365998,
LINC01353,0.4218951852336403,0.20196926415699815,1.6881101813488064,0.11964222856331802,0.9047665664095136,
AC007285.1,0.6765603379697708,1.8749940069913167,2.0563521830378706,0.9118058776397768,0.3618709157373218,
FAM225A,0.7727855181194443,0.22071737558276597,1.1966899887076938,0.18443989476432304,0.8536683751301284,
CEACAMP5,0.5287618074160286,-0.6064756910724397,2.284599575493155,-0.2654625771527273,0.7906531350529127,
AL512593.1,0.4493995267875007,1.3820176227865026,5.204044698192112,0.26556605543119494,0.7905734309198928,
LINC02595,0.23400889102842695,0.4139508275472809,5.2178404628649915,0.07933374553962319,0.9367671658199781,
RPL7P21,0.49885697522161593,1.5125765786394842,3.963247048840459,0.3816508433613857,0.7027203661619429,
RPS29P7,0.6421547846651787,1.8551517615975885,5.199987805009062,0.356760790825423,0.7212708915695011,
AL590428.1,0.6302151224548284,0.8090908303273776,1.663794546079993,0.48629251263844303,0.6267597870682445,
EMP2P1,0.7249694389832946,2.0088909243033455,2.8473733606528335,0.7055242393090154,0.48048405283173057,
AC005042.2,0.1274708135107827,0.20022076196981886,5.222323414106789,0.038339403000008196,0.969417074816396,
EIF1P3,0.752611157756152,0.06068469423672325,1.4689303081327398,0.04131216702435925,0.9670470334691234,
NANOGP5,0.3967696869280833,1.0674839549558033,5.207570461537383,0.20498694407308315,0.8375823255551686,
AC020550.1,0.3025529681759057,0.8414401881973748,2.525208280292776,0.3332161528077268,0.7389711260206173,
AL645608.3,0.3113301108378624,-0.1203550817064334,2.897942782859488,-0.04153121394193829,0.9668724091864895,
PABPC1P1,0.5135270866928076,1.5220498996206375,2.836522797010652,0.5365900465262229,0.5915508209940827,
AF064860.2,0.6352774673140497,0.8672710889977566,2.162539626773694,0.4010428656475736,0.6883885645472039,
COX6CP2,0.4714070348098522,0.32710674735647444,2.146799252394589,0.15236950869607957,0.8788955047838843,
HMGN2P38,0.1540802081977305,-0.7615523821034718,4.121892039099082,-0.1847579642745625,0.8534188797981662,
ARHGEF9-IT1,0.13487917476346248,0.20022076196981886,5.222323414106789,0.038339403000008196,0.969417074816396,
GAPDHP59,0.7495725191266522,-0.05414684108608371,3.2723775867772162,-0.016546636092630723,0.9867982969494937,
EMBP1,0.6647701752912886,0.8433217854823392,1.6897067942914186,0.4990935636475248,0.6177134716408113,
AL449983.1,0.0,0.0,0.0,0.0,,
AL355312.2,0.3411532280703137,0.9501745010161385,2.8501492298279616,0.3333771056870213,0.7388496427003242,
DLX6-AS1,0.38344464471640277,1.0670812073122415,4.4087421370586455,0.24203756403502424,0.8087510565065769,
PPP1R11P2,0.3489936534581171,0.9506938345496162,5.20908568083055,0.18250685298730487,0.8551849767721196,
LINC01354,0.6635698762736894,-1.3339044118860408,1.160122341073254,-1.1497963315248436,0.2502277665499193,
ITCH-IT1,0.5288195439712904,1.2848370795888522,2.762470289569429,0.4651043974808187,0.6418566970102295,
AL353748.1,0.32780560112008217,-0.12036003171350314,4.207403417941705,-0.028606724803295482,0.977178248663316,
SNRPCP9,0.37401239263236535,1.0647423676884868,2.913036829674258,0.3655094082032422,0.7147311851920348,
LINC01198,0.45055490190149106,-0.5239567563913226,3.383243846526993,-0.1548681620833156,0.8769252537525364,
AC245140.1,0.5111894389070567,0.29411135304959735,1.7909206342622463,0.16422355487056736,0.8695551587347459,
MTHFD1P1,0.532045370826136,1.5965553095231468,3.529150405479904,0.4523908380453518,0.6509874460926651,
HMGB3P14,0.276871154980789,0.6276925749230201,4.2714732124435315,0.14694990316091516,0.883171562413164,
UBE2V2P4,0.09555206693993233,0.09335572918109118,5.224821893636884,0.017867734265695382,0.985744369229347,
PRH1,0.37821858348749565,1.0545681413499193,2.4212164528429083,0.43555302133837803,0.6631610619699376,
AC073316.2,0.30622587608862556,0.9506938345496159,5.20908568083055,0.18250685298730482,0.8551849767721197,
SETP10,0.047776033469966166,-0.013509303607639776,5.22750884104178,-0.0025842717857455662,0.9979380517363421,
AC016397.1,0.09555206693993233,0.09335572918109118,5.224821893636884,0.017867734265695382,0.985744369229347,
GAMTP2,0.331085616569568,-0.014598311905536517,1.8439461234137662,-0.007916886355936537,0.9936833045923836,
FO393415.2,0.06693724888625577,0.09335572918109118,5.224821893636884,0.017867734265695382,0.985744369229347,
HNRNPA1P36,0.4725444737128121,1.4522494856351922,2.3305322644333355,0.6231406909907355,0.5331920719979868,
HS1BP3-IT1,0.5888116676396422,-1.506452186894657,1.1456263004735416,-1.3149594996832465,0.18852351421503755,
AF131215.1,0.286656200819797,0.5208158603360118,5.215832464847827,0.09985287369677943,0.9204611306265028,
LINC02818,0.6627813250761709,-0.1007044100650969,1.4418430398951954,-0.06984422525798431,0.9443176464376436,
AL590103.1,0.07562524117991244,0.09335572918109118,5.224821893636884,0.017867734265695382,0.985744369229347,
RPL7L1P12,0.38246227790124504,1.0674839549558033,5.207570461537383,0.20498694407308315,0.8375823255551686,
AC092802.3,0.34227499645336174,0.9506938345496159,5.20908568083055,0.18250685298730482,0.8551849767721197,
LRRC8C-DT,0.6169811056283275,-0.941451893746177,1.7739416512466724,-0.5307118715458049,0.5956184581555721,
CLCN3P1,0.678009834212724,-0.8060787216170848,1.5668610992230496,-0.5144544861167275,0.606934273625577,
AC005537.1,0.3754811994600618,0.95050489228333,3.645259988614272,0.2607509190708397,0.7942845961972849,
HSPE1P25,0.5067529966838361,1.5332139781254737,4.627104052651213,0.3313549815779442,0.7403763653828594,
LINC01807,0.5728388212544,1.4425365230866551,5.20344933451461,0.2772269758673875,0.7816058273299855,
AL671986.1,0.6070240190646401,1.7690386545439574,3.2284938752169965,0.5479454888001158,0.5837293330309836,
AL078599.2,0.18225415527976668,-0.7615542741950334,5.04225147789299,-0.1510345680960095,0.8799484472747705,
AL133230.1,0.6395545192752391,1.8476735463637128,3.2626027209223265,0.5663188884490913,0.5711770224703347,
AL691447.2,0.42890103585522893,-1.321349688883039,1.219858675868543,-1.0831989926556318,0.27872010677441406,
RPL31P7,0.6247722719968636,1.8125967724871659,4.046337270635141,0.44795988353255783,0.6541821489906939,
AL606534.2,0.07562524117991244,0.09335572918109118,5.224821893636884,0.017867734265695382,0.985744369229347,
AC079781.3,0.4312335773334806,-0.6547364721849553,1.4639263784120526,-0.44724685738306036,0.6546968325875633,
MTCO3P2,0.46962422707114077,1.4372531978722967,4.598832694144954,0.31252565454319503,0.7546410692455338,
NCOA7-AS1,0.5784202181705609,1.6850616293613123,5.201296965521573,0.3239695100147658,0.7459611178644767,
DUXAP7,0.4971755602574669,1.4802735286439237,5.203090422025791,0.2844989051848129,0.7760280729244164,
ST13P4,0.7253078082327177,-0.5776480708662247,0.985385873277793,-0.5862150925147049,0.5577309806861668,
USP12-AS1,0.0,0.0,0.0,0.0,,
RPLP1P13,0.3525709156024215,0.9506293593528435,4.39513638435473,0.21629120833127677,0.8287607616176889,
AL662889.1,0.3822082677597293,0.7345459259134685,5.21223052196923,0.1409273674326956,0.8879273218185852,
KIF26B-AS1,0.3836963410517352,0.9506938345496159,5.20908568083055,0.18250685298730482,0.8551849767721197,
MTRNR2L4,0.3330675028330647,0.94628539420716,3.712479276037396,0.2548931115427533,0.7988056567798268,
CHORDC1P1,0.501885747020205,0.49206875244513054,1.8260257124231518,0.26947525935554933,0.7875639784501534,
RPL36AP16,0.7881548268510747,2.1176197227104936,3.372349390467285,0.6279360402858698,0.530045840168767,
AL354994.1,0.5120458788478675,1.5751128211964578,5.202228438151104,0.3027765581467354,0.7620601492716825,
AL158166.2,0.7321816271673058,0.9976800237107625,2.514631475462441,0.3967499943614159,0.6915518292474394,
BTF3L4P1,0.5275451179175885,0.5167915383678363,4.439634021365104,0.11640408553517045,0.9073322976186327,
FTH1P1,0.519658977303445,0.47228894701334484,2.8175417961293427,0.1676244688409456,0.866878720215102,
MTND1P32,0.38246227790124504,1.0674839549558033,5.207570461537383,0.20498694407308315,0.8375823255551686,
SLC6A1-AS1,0.3325167689716673,0.9505206199003278,3.713323084490771,0.25597573878510976,0.7979695709903624,
AL133260.2,0.09555206693993233,0.09335572918109118,5.224821893636884,0.017867734265695382,0.985744369229347,
AL589935.1,0.7287148078010212,1.0102169556752616,2.755716526017579,0.36658957702560774,0.713925184086095,
RPS27AP2,0.5041328516478624,0.44030721633815495,2.0973382704338865,0.2099361951026939,0.8337174720545559,
AL683842.1,0.7610325704429078,2.0750818238966153,2.242863219792747,0.9251932108853097,0.35486541434883834,
AC022540.1,0.541704846888939,1.6224407633123423,4.654062034546203,0.3486074640323395,0.7273840233888629,
YBX1P7,0.4302383113712112,1.215134692968643,5.2058205304275145,0.23341847569778845,0.8154364678365998,
VIPR1-AS1,0.40653968433722926,-0.7741648324423112,1.4146866388580492,-0.5472341444231251,0.5842178811632308,
AL021391.1,0.4695444563041891,0.4589436967386074,1.6943273329444968,0.2708707389740502,0.7864904508846908,
PPIAP35,0.41489384937591595,-0.012124999758767432,1.9784012683015575,-0.006128685799507525,0.9951100468343307,
AC092042.2,0.6171352562410658,1.7904098623926337,3.964973644213625,0.4515565607871087,0.6515884697534851,
RPL22P23,0.3625354521412251,1.0674839549558033,5.207570461537383,0.20498694407308315,0.8375823255551686,
AC010677.1,0.43678325898042125,0.3157474985098897,2.356701719116808,0.13397855823189136,0.8934195296064897,
RPS3AP25,0.7022744419666861,-0.7268880964492426,1.3142179843724262,-0.5530955329274015,0.5801979953565302,
SKA2P1,0.5971650855635918,1.6338740587202385,2.1446867517294343,0.7618241020059054,0.44616499340425886,
TMPRSS11CP,0.683831840204649,0.8958705162813053,2.7613254799120566,0.3244349580658044,0.7456087570868004,
RPL27P5,0.4542213730906334,0.2476619967652462,3.620241773044982,0.06841034723405723,0.9454589852267586,
AL121895.1,0.24918900570597693,0.5208158603360118,5.215832464847827,0.09985287369677943,0.9204611306265028,
RPL18AP7,0.5903485116008934,-0.2189232174241377,1.553933498301971,-0.14088326023176767,0.8879621666406714,
EMSLR,0.5823104577895484,1.664107407975401,2.2393995972279326,0.7431042722501765,0.45741855329821235,
H3P31,0.4159309023443729,1.215134692968643,5.2058205304275145,0.23341847569778845,0.8154364678365998,
TMA16P2,0.36815486887440674,1.0674839549558033,5.207570461537383,0.20498694407308315,0.8375823255551686,
NCKAP5-IT1,0.4299843012296955,0.8414109587021975,5.21061756226562,0.16148008343493647,0.871715296609086,
TGFB2-AS1,0.4686460492930353,1.4393611947066067,2.701455198438049,0.5328095744615085,0.5941654054188901,
AL357134.1,0.22309521925555004,0.6277066077013835,2.7351347726887068,0.22949750555960063,0.8184822591723956,
OSBPL10-AS1,0.19110413387986466,0.30708579475854986,5.220000330354464,0.0588286925908484,0.9530885546483987,
RPL12P11,0.047776033469966166,-0.013509303607639776,5.22750884104178,-0.0025842717857455662,0.9979380517363421,
AC073464.1,0.11594273360930882,0.30708579475854986,5.220000330354464,0.0588286925908484,0.9530885546483987,
ST3GAL5-AS1,0.3388887194793264,-1.8219865597650158,1.6060747181913937,-1.1344344936932704,0.25661233694538566,
AL109809.1,0.5628960051495618,-2.1740397582089788,2.3673880192961088,-0.9183284448889718,0.35844693972492214,
IGHD4-11,0.5798646134732786,-0.6608772308875591,4.223640917789965,-0.1564709793637868,0.8756617925810831,
MRTFA-AS1,0.286656200819797,0.5208158603360118,5.215832464847827,0.09985287369677943,0.9204611306265028,
EEF1A1P3,0.7397485634517288,1.0118906656347433,2.531738559675566,0.39968213217261017,0.6893906541188204,
AC103563.4,0.1642433664710844,0.4139508275472809,5.2178404628649915,0.07933374553962319,0.9367671658199781,
LINC02576,0.7829462131388679,0.19534630973186262,1.8306819136736199,0.10670685511928295,0.9150215440628557,
MRAP-AS1,0.196282350601387,-0.7615542741950334,5.04225147789299,-0.1510345680960095,0.8799484472747705,
AC092809.2,0.3130085030866003,-0.12035320952104273,2.2070130248989304,-0.0545321700249387,0.956511178739364,
AL731563.1,0.32235970490602905,0.7345654250371461,3.5781819711329486,0.2052901252544635,0.8373454586694665,
ZNF687-AS1,0.5879193151917484,1.6472443038657845,2.0618245097898362,0.798925561338724,0.424333576272094,
AC002511.1,0.38532350605047083,0.08381629750268034,2.5297935717787485,0.03313167463056973,0.9735695839064298,
AL592430.1,0.7857947698773254,2.1282995539655007,3.3752668261752232,0.6305574236266357,0.5283299449795446,
ATP11A-AS1,0.047776033469966166,-0.013509303607639776,5.22750884104178,-0.0025842717857455662,0.9979380517363421,
RPL12P9,0.3283950498032956,0.9503721784334254,3.22056338490493,0.29509500818642637,0.7679213029156737,
AP001596.1,0.6447885631783149,0.7764353577858011,2.6783842380117138,0.2898894590128653,0.7719008060340351,
AC012370.1,0.12615556939789518,0.20022076196981886,5.222323414106789,0.038339403000008196,0.969417074816396,
AC017006.2,0.3967696869280833,1.0674839549558033,5.207570461537383,0.20498694407308315,0.8375823255551686,
LINC01022,0.3554586245082492,1.0645155119772147,2.848881620559667,0.37366084441518105,0.7086566601231843,
AC239800.2,0.40296781898762063,-1.0441953212113424,2.680484459453419,-0.3895547006544726,0.6968658545027284,
YWHAEP1,0.5406378234843058,1.6373225603911996,2.680478383794755,0.6108322194612295,0.5413106609319369,
AC211433.1,0.4209757132313058,1.0469855175299632,3.2394931176988964,0.32319424042291733,0.746548142530403,
AL607028.1,0.33443223428976315,0.6276808931247408,5.213965766333751,0.12038454436690722,0.9041785341660676,
AL645568.2,0.48676707221231924,1.4802735286439253,5.203090422025791,0.28449890518481324,0.7760280729244161,
AL035658.1,0.5684214146518475,1.671287877868311,4.636799709026949,0.3604399548711664,0.7185181520435533,
ETF1P1,0.5069637409508018,0.49918499072594047,1.8304247941642828,0.27271537859267986,0.7850720122517317,
AL355483.2,0.3952198090558057,1.0674839549558046,5.207570461537383,0.20498694407308338,0.8375823255551685,
AL356320.1,0.3847372491174353,-0.12035671146331785,3.3856884805738017,-0.03554866673466661,0.9716422404342538,
RPL23AP50,0.15430828192746082,0.20022076196981886,5.222323414106789,0.038339403000008196,0.969417074816396,
DNAJC19P8,0.0,0.0,0.0,0.0,,
SLCO4A1-AS1,0.7086945439884008,0.9587975022873805,3.7952412981159607,0.2526315000744085,0.8005529858777769,
S100A11P6,0.34739924920294113,-0.011153685617090863,4.169753510694792,-0.0026749028661966065,0.9978657388465586,
COL4A2-AS1,0.6716944451254735,-0.0680086840788491,1.9653272802356985,-0.03460425383740306,0.9723953094612315,
AC003986.2,0.3770582482979815,-3.3270452450958286,2.982147253247277,-1.115654245937383,0.2645701625825604,
PRR13P1,0.047776033469966166,-0.013509303607639776,5.22750884104178,-0.0025842717857455662,0.9979380517363421,
AC107057.1,0.3335494029282699,0.9506938345496159,5.20908568083055,0.18250685298730482,0.8551849767721197,
RPL34P27,0.5811721274648761,0.6160064682473341,1.7478200801828296,0.35244272292769235,0.7245062665067448,
SMG7-AS1,0.4363921206134413,1.3571595205836977,2.18369420342635,0.6214970568929621,0.5342726303407119,
SEC1P,0.5467223652612002,-0.39642953993462504,2.178992434863418,-0.1819324994395741,0.8556356992367807,
HMGN2P35,0.25170718915521706,0.5208158603360118,5.215832464847827,0.09985287369677943,0.9204611306265028,
AL353596.1,0.6777295958610684,-0.8060319311163605,1.0716542750774143,-0.7521380260981408,0.45196805821337416,
NDUFB4P10,0.047776033469966166,-0.013509303607639776,5.22750884104178,-0.0025842717857455662,0.9979380517363421,
AF127936.1,0.312370951851384,-0.9094893126803535,1.9787869764280284,-0.4596196172273691,0.6457892757504295,
AL450344.3,0.3552759612688774,-0.33409414304011475,5.03359540593,-0.06637286394661829,0.9470809739844537,
AL117329.2,0.3489936534581171,0.9506938345496162,5.20908568083055,0.18250685298730487,0.8551849767721196,
DLGAP4-AS1,0.7704220024152023,1.0892126924824794,3.078658845745658,0.3537945407584353,0.7234928650773043,
AL157823.2,0.40796359175562336,0.2801368952427369,1.8544133556336655,0.15106496854743165,0.8799244663649717,
RERE-AS1,0.6803379203366468,-0.8566289600869108,1.2376609225778061,-0.6921354180777719,0.4888522911230939,
RNF14P1,0.4302383113712112,1.215134692968643,5.2058205304275145,0.23341847569778845,0.8154364678365998,
HMGN2P27,0.5258916244366793,1.557684092798051,4.597443245218824,0.3388152957446482,0.7347488777820184,
HSPE1P6,0.5945334546300641,1.702069806410835,2.5859269761583574,0.6582048998689913,0.5104064767101084,
DDX3P1,0.09555206693993233,0.09335572918109118,5.224821893636884,0.017867734265695382,0.985744369229347,
AL157786.1,0.5045313306711994,-0.5348667313474491,1.5226660046680363,-0.3512698974743696,0.7253858761303931,
HCG25,0.755234171427585,1.1299460758509183,1.5925748257783199,0.7095089395869946,0.4780087059222633,
AC092423.1,0.33468624443127887,0.9506938345496162,5.20908568083055,0.18250685298730487,0.8551849767721196,
RPL35AP20,0.7202325921587165,1.9758271741960591,2.970332058779556,0.6651873040106779,0.5059306998794946,
AL356475.1,0.4493995267875007,1.3820176227865026,5.204044698192112,0.26556605543119494,0.7905734309198928,
HMGN2P20,0.03892605486986819,-1.0821493725612232,5.05061384567408,-0.214260960276759,0.8303435602513136,
EIF4EP4,0.4159309023443729,1.215134692968643,5.2058205304275145,0.23341847569778845,0.8154364678365998,
AP001062.2,0.5509965730332691,1.6447792896207367,2.167127828203172,0.7589673614151642,0.4478720813973558,
POLHP1,0.2178541013182372,0.4139508275472809,5.2178404628649915,0.07933374553962319,0.9367671658199781,
CYP1B1-AS1,0.5825926417774734,0.6891464011552861,2.1727126198358975,0.3171824910775989,0.7511051346350553,
LINC00327,0.32846006175726206,1.05457930122894,2.612840168519616,0.40361416436216385,0.6864964681728418,
AL161909.2,0.047776033469966166,-0.013509303607639776,5.22750884104178,-0.0025842717857455662,0.9979380517363421,
AC092580.3,0.32748896630592017,0.9506938345496159,5.20908568083055,0.18250685298730482,0.8551849767721197,
AL139081.1,0.40937285482200153,1.3015575726681452,3.346366772928672,0.3889464786697749,0.6973157388507077,
RPL7P14,0.5449515937274331,1.5887039457242502,5.202109447236394,0.3053961016849126,0.7600644904737035,
RPEP4,0.047776033469966166,-0.013509303607639776,5.22750884104178,-0.0025842717857455662,0.9979380517363421,
AL121832.1,0.3799392641726909,1.1642673353580946,2.4285470760997936,0.4794090041803466,0.6316476890957294,
AL669841.1,0.19110413387986466,0.30708579475854986,5.220000330354464,0.0588286925908484,0.9530885546483987,
AC243772.2,0.7570512617599031,2.0241023263393507,2.1441138645858016,0.9440274417190829,0.34515562536997724,
CASK-AS1,0.7436763416740224,1.029770121214175,1.7316607908246195,0.5946719627022315,0.5520627666823079,
AL049820.1,0.1433281004098985,0.20022076196981886,5.222323414106789,0.038339403000008196,0.969417074816396,
AL513304.1,0.48324706574601545,0.1019855016240981,2.3122557660042093,0.044106496834620694,0.9648195141011063,
ERVH48-1,0.6279485927869266,1.8203551180620705,4.049575430994403,0.449517523276525,0.6530583700663943,
EEF1A1P14,0.7297419010936571,-0.6473656391799426,1.007961247670089,-0.6422525078978322,0.5207092450323032,
RPS15AP6,0.5260780191987655,0.10330368793880607,2.707391633824009,0.038156167230559306,0.969563168908514,
RAB1C,0.35765095562326643,-1.08768302342793,1.4604781232693465,-0.7447444820283252,0.4564262028850471,
AL358075.3,0.23497777865270877,0.5208271661717416,4.266024199108634,0.12208725076631445,0.9028299187590229,
CTAGE7P,0.7891297000641598,1.152288515407059,1.591145580067545,0.7241879874738701,0.468950332352544,
AC104451.1,0.3334356554181171,-0.1203600019032621,4.20074249954795,-0.028652078035303116,0.9771420768467372,
SYF2P2,0.3290668276980972,0.9506938345496162,5.20908568083055,0.18250685298730487,0.8551849767721196,
LINC01762,0.5139335642800165,0.42786036360338453,1.854711831406245,0.2306883238454247,0.8175569451147758,
RPS12P17,0.4493995267875007,1.3820176227865026,5.204044698192112,0.26556605543119494,0.7905734309198928,
AC008105.1,0.7563934503474132,0.9520010833069295,1.7105940319562536,0.5565324475136926,0.5778469191792162,
AC006372.2,0.1491691138583482,0.3070857947585461,5.220000330354464,0.05882869259084767,0.9530885546483993,
AL096803.2,0.4157532851327357,1.1713670210880407,2.699538017488801,0.4339138821159055,0.6643509785563788,
WBP1P2,0.5898532854037976,-0.28067028878122957,1.2116676951084968,-0.23163965657770333,0.816817903601694,
AC002511.2,0.6934042238803205,0.9182330079341062,2.940139359891126,0.31230934848207625,0.7548054360679857,
LINC01687,0.3405398875678404,0.9506938345496159,5.20908568083055,0.18250685298730482,0.8551849767721197,
AC006042.2,0.5744282835569532,1.7081558558628007,2.4187829274424715,0.7062046934773677,0.4800608520257301,
MTND3P10,0.3599179717914349,1.0657146892928973,3.2767037192050514,0.3252398692767518,0.7449995361885042,
RASA4DP,0.7033712002467024,0.04843782842350718,1.3713608809129019,0.03532099325398766,0.9718237835779624,
